PERIODO,MES,PER,DIRECTORIO,SECUENCIA_P,HOGAR,REGIS,AREA,CLASE,FEX_C18,Departamento,Tipo de vivienda,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P70,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5222S1,P5222S2,P5222S3,P5222S4,P5222S5,P5222S6,P5222S7,P5222S8,P5222S9,P5222S10,P5222S8A1,Total de personas en el hogar
20240104,1,2024,7684876,1,1,1,76.0,1,262.43257479,Valle del Cauca,Casa,1,4,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,1,,,98.0,350000.0,,,1.0,,,,,,1.0,,,NEQUI,3
20240104,1,2024,7684881,1,1,1,76.0,1,374.66323079,Valle del Cauca,Casa,1,4,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,2,,400000.0,100000000.0,500000.0,,,,,,,,,,1.0,,,3
20240104,1,2024,7684882,1,1,1,76.0,1,1687.0521784,Valle del Cauca,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,98.0,1200000.0,,,1.0,,,,,,,,,,5
20240104,1,2024,7684884,1,1,1,76.0,1,681.18642026,Valle del Cauca,Casa,1,2,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,90000000.0,350000.0,,,1.0,,,,,,,,,,3
20240104,1,2024,7684885,1,1,1,76.0,1,1492.7161265,Valle del Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,450000.0,,,,,,,,1.0,,,NEQUI A LA MANO,4
20240104,1,2024,7684886,1,1,1,76.0,1,215.49364501,Valle del Cauca,Casa,1,4,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,366000.0,,,,,,,,1.0,,,NEQUI,3
20240104,1,2024,7684887,1,1,1,76.0,1,1142.3974779,Valle del Cauca,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,4,,,,98.0,,,,,,,,,,1.0,,,2
20240104,1,2024,7684888,1,1,1,76.0,1,1029.4202828,Valle del Cauca,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,1100000.0,,1.0,,,,,,,,,,3
20240104,1,2024,7684890,1,1,1,76.0,1,78.679319275,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,4.0,3,,,,,500000.0,,,,,,,,,1.0,,,4
20240104,1,2024,7684892,1,1,1,76.0,1,1013.6276172,Valle del Cauca,Apartamento,1,2,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,2,,150000.0,80000000.0,350000.0,,,1.0,,,,,,,,,,4
20240104,1,2024,7684893,1,1,1,76.0,1,753.1598208,Valle del Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,120000000.0,300000.0,,,,,,,,,,1.0,,,1
20240104,1,2024,7684894,1,1,1,76.0,1,614.7502333,Valle del Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,80000000.0,300000.0,,,1.0,,,,1.0,,,,,,1
20240104,1,2024,7684895,1,1,1,76.0,1,1010.3009097,Valle del Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,190000000.0,350000.0,,,1.0,,,,,,,,,,4
20240104,1,2024,7684896,1,1,1,76.0,1,653.02039819,Valle del Cauca,Casa,1,4,1,1.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,4.0,4,,,,350000.0,,,,,,,,,,1.0,,,1
20240104,1,2024,7684897,1,1,1,76.0,1,753.1598208,Valle del Cauca,Casa,1,4,1,1.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,80000000.0,400000.0,,,1.0,,,,,,,,,,1
20240104,1,2024,7684898,1,1,1,76.0,1,1299.7386284,Valle del Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,450000.0,,,,,,,,,1.0,,,3
20240104,1,2024,7684900,1,1,1,76.0,1,869.73857332,Valle del Cauca,Apartamento,1,2,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,90000000.0,400000.0,,,1.0,,,,,,,,,,5
20240104,1,2024,7684901,1,1,1,76.0,1,1780.38964,Valle del Cauca,Apartamento,1,4,1,1.0,2,1,1,3.0,1,1,2,2,1,1.0,1,1,1,4.0,3,,,,,300000.0,,,,,,,,,1.0,,,7
20240104,1,2024,7684902,1,1,1,76.0,1,819.66697773,Valle del Cauca,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,250000000.0,1000000.0,,,1.0,,,,,1.0,,,,,1
20240104,1,2024,7684903,1,1,1,76.0,1,1004.2130944,Valle del Cauca,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,3,,,,,1250000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7684904,1,1,1,76.0,1,1084.7625258,Valle del Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,6,5,1,1.0,1,1,1,3.0,1,,,140000000.0,600000.0,,,1.0,,,,1.0,,,,,,6
20240104,1,2024,7684905,1,1,1,76.0,1,724.09282913,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,380000.0,,1.0,,,,1.0,,,,,,2
20240104,1,2024,7684906,1,1,1,76.0,1,1062.6508156,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,4,,,,600000.0,,,1.0,,,,,,,,,,3
20240104,1,2024,7684907,1,1,1,76.0,1,1108.2689044,Valle del Cauca,Apartamento,1,2,1,3.0,2,1,1,3.0,1,1,2,1,1,1.0,1,1,1,1.0,4,,,,3000000.0,,,1.0,,,,,,,,,,1
20240104,1,2024,7684908,1,1,1,76.0,1,817.6951073,Valle del Cauca,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,2,,505000.0,98.0,98.0,,,1.0,,,,,,1.0,,,NEQUI,1
20240104,1,2024,7684909,1,1,1,76.0,1,1171.4138752,Valle del Cauca,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,850000.0,,1.0,,,,,,,,,,5
20240104,1,2024,7684910,1,1,1,76.0,1,793.01528117,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,500000.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684911,1,1,1,76.0,1,594.36730097,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,400000.0,,1.0,,,,,,,,,,3
20240104,1,2024,7684912,1,1,1,76.0,1,1084.5501419,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,460000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7684914,1,1,1,76.0,1,615.19272255,Valle del Cauca,Apartamento,1,2,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,440000.0,,,,,,,,,1.0,,,2
20240104,1,2024,7684915,1,1,1,76.0,1,817.6951073,Valle del Cauca,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,3,,,,,800000.0,,1.0,,,,1.0,1.0,1.0,,,NEQUI,1
20240104,1,2024,7684917,1,1,1,76.0,1,793.01528117,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,560000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7684918,1,1,1,76.0,1,975.57188863,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,300000.0,,1.0,,1.0,,1.0,1.0,,,,,3
20240104,1,2024,7684919,1,1,1,76.0,1,652.74177448,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,3,3.0,1,,,90000000.0,500000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684920,1,1,1,76.0,1,1441.6903805,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,3,3.0,3,,,,,500000.0,,,,,,,,,1.0,,,4
20240104,1,2024,7684921,1,1,1,76.0,1,884.62046594,Valle del Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,400000.0,,,,,,,,,1.0,,,4
20240104,1,2024,7684923,1,1,1,76.0,1,1355.4878897,Valle del Cauca,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,950000.0,,1.0,,,,,,,,,,3
20240104,1,2024,7684925,1,1,1,76.0,1,1125.9757136,Valle del Cauca,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,4,,,,800000.0,,,1.0,,,,,,,,,,5
20240104,1,2024,7684927,1,1,1,76.0,1,826.05758455,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,400000.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684929,1,1,1,76.0,1,753.1598208,Valle del Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,400000.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684930,1,1,1,76.0,1,780.97691062,Valle del Cauca,Casa,1,4,1,1.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,250000.0,,1.0,,,,,,,,,,3
20240104,1,2024,7684931,1,1,1,76.0,1,914.22855747,Valle del Cauca,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,1500000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7684932,1,1,1,76.0,1,770.98707891,Valle del Cauca,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,2,,1700000.0,350000000.0,1300000.0,,,1.0,,1.0,,,,,,,,1
20240104,1,2024,7684933,1,1,1,76.0,1,914.22855747,Valle del Cauca,Apartamento,1,4,1,5.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,1470000.0,,1.0,,,1.0,1.0,1.0,,,,,1
20240104,1,2024,7684934,1,1,1,76.0,1,1306.0407964,Valle del Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,500000.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684936,1,1,1,76.0,1,631.28132892,Valle del Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,140000000.0,600000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684937,1,1,1,76.0,1,690.39995378,Valle del Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,60000000.0,600000.0,,,1.0,,,,,1.0,,,,,2
20240104,1,2024,7684938,1,1,1,81.0,1,155.69824627,Arauca,Casa,1,4,1,2.0,2,1,1,3.0,1,1,5,3,1,1.0,1,1,1,4.0,1,,,99.0,700000.0,,,1.0,,,,,,,,,,4
20240104,1,2024,7684939,1,1,1,81.0,1,130.12592568,Arauca,Apartamento,1,4,1,2.0,2,1,1,3.0,1,1,3,2,1,1.0,1,1,3,4.0,1,,,98.0,650000.0,,,1.0,,,,,,,,,,3
20240104,1,2024,7684940,1,1,1,81.0,1,131.38969811,Arauca,Casa,1,2,1,2.0,2,1,1,3.0,1,1,4,2,1,1.0,1,1,1,4.0,1,,,99.0,300000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684941,1,1,1,81.0,1,173.37498676,Arauca,Apartamento,1,4,1,2.0,2,1,1,3.0,1,1,3,2,1,1.0,1,1,3,4.0,3,,,,,600000.0,,1.0,,,,,,,,,,2
20240104,1,2024,7684942,1,1,1,81.0,1,201.00012442,Arauca,Casa,1,4,1,1.0,2,1,1,3.0,1,1,3,2,1,1.0,1,1,1,4.0,3,,,,,500000.0,,1.0,,,,,,,,,,4
20240104,1,2024,7684943,1,1,1,81.0,1,157.72839477,Arauca,Casa,1,4,1,1.0,2,1,1,3.0,1,1,4,2,1,1.0,1,1,1,4.0,3,,,,,600000.0,,1.0,,,,,,,,,,3
20240104,1,2024,7684944,1,1,1,81.0,1,157.72839477,Arauca,Casa,1,4,1,1.0,2,1,1,3.0,1,1,4,2,1,1.0,1,1,1,4.0,1,,,100000000.0,800000.0,,,1.0,,,,,,,,,,3
20240104,1,2024,7684945,1,1,1,81.0,1,160.53976494,Arauca,Casa,1,4,1,1.0,2,1,1,3.0,1,1,4,2,1,1.0,1,1,1,4.0,3,,,,,600000.0,,1.0,,,,,,,,,,3
20240104,1,2024,7684947,1,1,1,81.0,1,159.26024013,Arauca,Casa,1,4,1,1.0,2,1,1,3.0,1,1,3,1,1,1.0,1,1,1,4.0,1,,,98.0,600000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684950,1,1,1,81.0,1,192.10107028,Arauca,Casa,1,4,1,1.0,2,1,1,3.0,1,1,4,3,1,1.0,1,1,1,4.0,3,,,,,600000.0,,1.0,,,,,,,,,,4
20240104,1,2024,7684954,1,1,1,85.0,1,787.13195695,Casanare,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,750000.0,,1.0,,,,,,,,,,2
20240104,1,2024,7684955,1,1,1,85.0,1,558.88524524,Casanare,Apartamento,1,4,1,2.0,1,1,1,3.0,1,2,2,1,1,2.0,1,1,1,3.0,3,,,,,300000.0,,,,,,,,,1.0,,,4
20240104,1,2024,7684955,2,2,1,85.0,1,558.88524524,Casanare,Apartamento,1,4,1,2.0,1,1,1,3.0,1,2,2,1,1,2.0,1,1,1,3.0,3,,,,,350000.0,,,,,,,,,1.0,,,5
20240104,1,2024,7684956,1,1,1,85.0,1,343.760225,Casanare,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,6,,3,,,,,200000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7684957,1,1,1,85.0,1,202.8348918,Casanare,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,600000.0,,,,,,,,,1.0,,,9
20240104,1,2024,7684958,1,1,1,85.0,1,373.44099536,Casanare,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,5,2,1,1.0,1,1,1,3.0,1,,,98.0,500000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684959,1,1,1,85.0,1,346.58534359,Casanare,Casa,1,2,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,500000.0,,1.0,,,,,,,,,,4
20240104,1,2024,7684960,1,1,1,85.0,1,644.55042187,Casanare,Cuarto(s) en inquilinato,1,4,1,3.0,1,1,1,3.0,1,1,1,1,1,1.0,1,1,6,,3,,,,,250000.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684965,1,1,1,86.0,1,122.89786816,Putumayo,Apartamento,1,4,1,1.0,2,1,1,2.0,1,1,6,3,1,1.0,1,1,1,4.0,1,,,98.0,650000.0,,,,,,,,,,1.0,,,5
20240104,1,2024,7684966,1,1,1,86.0,1,85.288566447,Putumayo,Apartamento,1,4,1,1.0,2,1,1,2.0,1,1,5,1,1,1.0,1,1,1,4.0,3,,,,,98.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684967,1,1,1,86.0,1,117.7853892,Putumayo,Casa,1,4,1,1.0,2,1,1,2.0,1,1,6,2,1,1.0,1,1,1,4.0,1,,,98.0,450000.0,,,,,,,,,,1.0,,,3
20240104,1,2024,7684968,1,1,1,86.0,1,102.01640018,Putumayo,Apartamento,1,4,1,1.0,2,1,1,2.0,1,1,6,2,1,1.0,1,1,1,4.0,1,,,98.0,550000.0,,,,,,,,,,1.0,,,2
20240104,1,2024,7684970,1,1,1,86.0,1,103.29160518,Putumayo,Casa,1,4,1,1.0,2,1,1,2.0,1,1,5,3,1,1.0,1,1,1,4.0,1,,,98.0,400000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684971,1,1,1,86.0,1,132.27917322,Putumayo,Casa,1,2,1,1.0,2,1,1,2.0,1,1,5,3,1,1.0,1,1,1,4.0,4,,,,300000.0,,,,,,,,,,1.0,,,4
20240104,1,2024,7684972,1,1,1,86.0,1,85.288566447,Putumayo,Casa,1,2,1,1.0,2,1,1,2.0,1,1,4,2,1,1.0,1,1,1,4.0,4,,,,98.0,,,,,,,,,,1.0,,,1
20240104,1,2024,7684973,1,1,1,86.0,1,103.29160518,Putumayo,Casa,1,4,1,1.0,2,1,1,2.0,1,1,5,3,1,1.0,1,1,1,4.0,3,,,,,400000.0,,,,,,,,,1.0,,,2
20240104,1,2024,7684974,1,1,1,86.0,1,127.88265675,Putumayo,Casa,1,4,1,1.0,2,1,1,2.0,1,1,5,3,1,1.0,1,1,1,4.0,3,,,,,300000.0,,,,,,,,,1.0,,,3
20240104,1,2024,7684976,1,1,1,86.0,1,192.27953665,Putumayo,Casa,1,2,1,1.0,2,2,1,1.0,1,1,4,1,2,1.0,1,1,1,5.0,3,,,,,98.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684977,1,1,1,86.0,1,156.71420913,Putumayo,Apartamento,1,2,1,1.0,2,2,1,1.0,1,1,5,2,2,1.0,1,1,1,4.0,3,,,,,250000.0,,,,,,,,,1.0,,,5
20240104,1,2024,7684978,1,1,1,86.0,1,126.35343177,Putumayo,Apartamento,1,4,1,1.0,2,2,1,1.0,1,1,4,1,2,1.0,1,1,1,4.0,3,,,,,200000.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684979,1,1,1,86.0,1,102.01640018,Putumayo,Casa,1,4,1,1.0,2,1,1,2.0,1,1,5,3,1,1.0,1,1,1,4.0,4,,,,300000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684980,1,1,1,86.0,1,128.18635776,Putumayo,Apartamento,1,4,1,1.0,2,1,1,2.0,1,1,4,2,1,1.0,1,1,3,4.0,3,,,,,250000.0,,,,,,,,,1.0,,,1
20240104,1,2024,7684983,1,1,1,88.0,1,79.122334655,San Andrés,Casa,1,4,1,5.0,2,2,1,3.0,2,1,6,4,2,1.0,1,10,1,4.0,1,,,99.0,2000000.0,,,1.0,,,,,1.0,,,,,5
20240104,1,2024,7684984,1,1,1,88.0,1,29.912129054,San Andrés,Casa,1,4,1,1.0,2,2,1,3.0,2,1,3,2,2,1.0,1,10,3,4.0,4,,,,600000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684985,1,1,1,88.0,1,70.602352019,San Andrés,Apartamento,1,4,1,2.0,2,1,1,7.0,1,1,3,1,1,1.0,1,10,1,4.0,1,,,98.0,800000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684986,1,1,1,88.0,1,50.410349723,San Andrés,Casa,2,4,1,4.0,2,2,1,3.0,2,1,7,2,2,1.0,1,10,1,4.0,1,,,300000000.0,3000000.0,,,1.0,,,,1.0,1.0,,,,,2
20240104,1,2024,7684989,1,1,1,88.0,1,67.676338713,San Andrés,Apartamento,1,4,1,3.0,2,2,1,3.0,2,1,3,2,2,1.0,1,10,3,4.0,3,,,,,800000.0,,1.0,,,,,1.0,,,,,4
20240104,1,2024,7684990,1,1,1,88.0,1,54.402758081,San Andrés,Apartamento,1,4,1,3.0,2,2,1,3.0,2,1,3,2,2,1.0,1,10,1,4.0,3,,,,,1000000.0,,1.0,,,,,,,,,,3
20240104,1,2024,7684993,1,1,1,88.0,1,44.863633594,San Andrés,Casa,1,4,1,4.0,2,2,1,3.0,2,2,3,2,2,1.0,1,10,1,4.0,1,,,98.0,3000000.0,,,1.0,,,,,1.0,,,,,2
20240104,1,2024,7684993,2,2,1,88.0,1,44.863633594,San Andrés,Casa,1,4,1,4.0,2,2,1,3.0,2,2,2,1,2,1.0,1,10,3,4.0,4,,,,900000.0,,,1.0,,,,,,,,,,2
20240104,1,2024,7684994,1,1,1,88.0,1,43.438062806,San Andrés,Apartamento,1,4,1,3.0,2,2,1,3.0,2,1,2,1,2,1.0,1,10,6,,3,,,,,700000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7684996,1,1,1,88.0,1,52.951764014,San Andrés,Apartamento,1,4,1,3.0,2,2,1,3.0,2,1,2,1,2,1.0,1,10,3,4.0,3,,,,,700000.0,,1.0,,,,,,,,,,2
20240104,1,2024,7684998,1,1,1,91.0,1,83.041754886,Amazonas,Casa,1,2,1,1.0,2,1,1,3.0,1,1,3,3,1,1.0,1,1,1,4.0,1,,,98.0,600000.0,,,,,,,,,,1.0,,,3
20240104,1,2024,7684999,1,1,1,91.0,1,109.74362604,Amazonas,Casa,1,2,1,1.0,2,1,1,3.0,1,1,3,2,1,1.0,1,1,1,4.0,1,,,98.0,500000.0,,,,,,,,,,1.0,,,3
20240104,1,2024,7685000,1,1,1,91.0,1,127.09900399,Amazonas,Casa,1,2,1,1.0,2,1,1,3.0,1,1,4,4,1,1.0,1,1,1,4.0,1,,,20000000.0,500000.0,,,,,,,,,,1.0,,,6
20240104,1,2024,7685001,1,1,1,91.0,1,112.41325429,Amazonas,Casa,5,2,1,1.0,2,1,1,3.0,1,1,4,4,1,1.0,1,1,1,4.0,1,,,98.0,600000.0,,,,,,,,,,1.0,,,5
20240104,1,2024,7685002,1,1,1,91.0,1,118.68853472,Amazonas,Casa,5,2,1,1.0,2,1,1,3.0,1,1,3,3,1,1.0,1,1,1,4.0,1,,,98.0,800000.0,,,,,,,,,,1.0,,,4
20240104,1,2024,7685003,1,1,1,91.0,1,63.503902525,Amazonas,Apartamento,1,4,1,3.0,2,1,1,3.0,1,1,1,1,1,1.0,1,1,6,,3,,,,,500000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7685004,1,1,1,91.0,1,77.216793748,Amazonas,Casa,1,2,1,3.0,2,1,1,3.0,1,1,2,2,1,1.0,1,1,3,4.0,1,,,190000000.0,1000000.0,,,1.0,,,,,,,,,,4
20240104,1,2024,7685005,1,1,1,91.0,1,84.60167726,Amazonas,Apartamento,1,4,1,3.0,2,1,1,3.0,1,1,1,1,1,1.0,1,1,6,,3,,,,,600000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7685006,1,1,1,91.0,1,63.503902525,Amazonas,Casa,1,2,1,3.0,2,1,1,3.0,1,1,2,2,1,1.0,1,1,3,4.0,1,,,170000000.0,800000.0,,,1.0,,,,,,,,,,1
20240104,1,2024,7685007,1,1,1,91.0,1,63.503902525,Amazonas,Casa,1,4,1,3.0,2,1,1,3.0,1,1,3,1,1,1.0,1,1,1,4.0,4,,,,800000.0,,,,,,,,,,1.0,,,1
20240104,1,2024,7685008,1,1,1,91.0,1,75.107457845,Amazonas,Casa,1,4,1,3.0,2,1,1,3.0,1,1,3,1,1,1.0,1,1,1,4.0,4,,,,800000.0,,,,,,,,,,1.0,,,2
20240104,1,2024,7685009,1,1,1,91.0,1,86.711013164,Amazonas,Casa,1,2,1,3.0,2,1,1,3.0,1,1,3,3,1,1.0,1,1,3,4.0,1,,,165000000.0,500000.0,,,,,,,,,,1.0,,,3
20240104,1,2024,7685010,1,1,1,91.0,1,90.306493807,Amazonas,Casa,5,3,2,,2,2,2,,2,1,3,3,2,1.0,4,6,1,4.0,1,,,98.0,98.0,,,,,,,,,,1.0,,,4
20240104,1,2024,7685011,1,1,1,91.0,1,63.503902525,Amazonas,Apartamento,1,2,1,3.0,2,1,1,3.0,1,1,2,2,1,1.0,1,1,3,4.0,3,,,,,400000.0,,1.0,,,,,,,,,,1
20240104,1,2024,7685012,1,1,1,91.0,1,84.60167726,Amazonas,Apartamento,1,2,1,3.0,1,1,1,3.0,1,1,2,2,1,1.0,1,1,3,4.0,3,,,,,400000.0,,,,,,,,,1.0,,,1
20240104,1,2024,7685013,1,1,1,91.0,1,72.326645037,Amazonas,Casa,5,3,2,,2,2,2,,2,1,2,2,3,1.0,4,10,5,5.0,5,,,,140000.0,,,,,,,,,,1.0,,,2
20240104,1,2024,7685014,1,1,1,91.0,1,135.04762749,Amazonas,Casa,5,3,2,,2,2,2,,2,1,4,2,2,1.0,4,6,1,4.0,1,,,98.0,98.0,,,,,,,,,,1.0,,,4
20240104,1,2024,7685015,1,1,1,91.0,1,123.8736875,Amazonas,Casa,2,3,2,,2,2,2,,2,1,2,2,3,1.0,4,10,5,5.0,5,,,,100000.0,,,1.0,,,,,,,,,,3
20240104,1,2024,7685016,1,1,1,91.0,1,81.469346139,Amazonas,Casa,5,3,2,,2,2,2,,2,1,3,1,2,1.0,4,6,6,,4,,,,500000.0,,,,,,,,,,1.0,,,1
20240104,1,2024,7685017,1,1,1,91.0,1,81.469346139,Amazonas,Casa,3,3,2,,2,2,2,,2,1,2,2,3,1.0,4,10,5,5.0,5,,,,100000.0,,,,,,,,,,1.0,,,1
20240104,1,2024,7685018,1,1,1,91.0,1,141.85353627,Amazonas,Casa,5,3,2,,2,2,2,,2,1,2,2,3,1.0,4,10,5,4.0,1,,,10000000.0,100000.0,,,,,,,,,,1.0,,,5
20240104,1,2024,7685021,1,1,1,91.0,1,195.43181761,Amazonas,Casa,5,3,2,,2,2,2,,2,1,4,4,2,1.0,4,6,1,5.0,1,,,98.0,800000.0,,,,,,,,,,1.0,,,8
20240103,1,2024,7685022,1,1,1,94.0,1,96.525948126,Guainía,Casa,5,2,1,1.0,2,1,1,2.0,1,1,2,2,1,1.0,1,1,1,4.0,1,,,35000000.0,420000.0,,,1.0,,,,,,,,,,4
20240104,1,2024,7685024,1,1,1,94.0,1,48.900199977,Guainía,Casa,1,2,1,1.0,2,1,1,2.0,1,1,3,2,1,1.0,1,1,4,4.0,3,,,,,400000.0,,,,,,,,,1.0,,,4
20240104,1,2024,7685025,1,1,1,94.0,1,59.195086422,Guainía,Cuarto(s) en otro tipo de estructura,1,2,1,1.0,2,1,1,2.0,1,1,1,1,1,1.0,1,1,3,4.0,1,,,20000000.0,350000.0,,,,,,,,,,1.0,,,3
20240104,1,2024,7685026,1,1,1,94.0,1,66.326418764,Guainía,Cuarto(s) en otro tipo de estructura,1,2,1,1.0,2,1,1,2.0,1,1,2,1,1,1.0,1,1,3,4.0,3,,,,,500000.0,,,,,,,,,1.0,,,2
20240104,1,2024,7685027,1,1,1,94.0,1,47.751755305,Guainía,Casa,1,2,1,1.0,2,1,1,2.0,1,1,3,2,1,1.0,1,1,3,4.0,1,,,50000000.0,500000.0,,,1.0,,,,,,,,,,1
20240104,1,2024,7685028,1,1,1,94.0,1,48.900199977,Guainía,Casa,1,2,1,1.0,2,1,1,2.0,1,1,3,3,1,1.0,1,1,3,4.0,1,,,36000000.0,600000.0,,,,,,,,,,1.0,,,4
